WAFER_ID,TESTER_RECIPE,TOUCHDOWN,STX_WAFER_X_UM,STX_WAFER_Y_UM,TEST_START_TIME,TE_LABEL,ITH_MA,RS_FIT_OHMS,SLOPE_EFF_MW_MA,PEAK_WAVE_AT35_NM,KINK1_CURRENT_MA
QCHUY,LIVTK-DNS,84143,-1796,-25982,2024/12/20 05:23:09.000,104C4F,10.939052,5.685404,0.2928,829.840942,60
QCHUY,LIVTK-DNS,92228,-513,-23399,2024/12/20 05:23:09.000,104A5T,10.935071,5.845247,0.293266,829.24707,60
QCHUY,LIVTK-DNS,255316,-256,26368,2024/12/20 05:23:09.000,180A3I,10.912927,5.858809,0.288054,829.840942,60
QCHUY,LIVTK-DNS,186816,1541,5434,2024/12/20 05:23:09.000,143L6S,10.889931,5.990812,0.295346,829.786926,60
QCHUY,LIVTK-DNS,98227,3337,-21749,2024/12/20 05:23:09.000,105J6Q,10.971581,5.73461,0.291482,829.51709,60
QCHUY,LIVTK-DNS,192967,4877,7351,2024/12/20 05:23:09.000,162H0E,10.851493,5.791128,0.289892,829.840942,60
QCHUY,LIVTK-DNS,78109,5134,-28082,2024/12/20 05:23:09.000,105H39,10.981165,5.827518,0.289198,829.51709,60
QCHUY,LIVTK-DNS,138424,6674,-9332,2024/12/20 05:23:09.000,124F66,10.849617,5.938843,0.289503,829.948853,60
QCHUY,LIVTK-DNS,251156,7957,25201,2024/12/20 05:23:09.000,181D2T,10.878225,5.878659,0.284502,829.840942,60
QCHUY,LIVTK-DNS,340183,8727,-20099,2024/12/20 05:23:09.000,124C05,10.803692,5.991044,0.296577,830.002747,60
QCHUY,LIVTK-DNS,193073,11807,7051,2024/12/20 05:23:09.000,163M08,10.860394,6.105851,0.291934,829.894897,60
QCHUY,LIVTK-DNS,106131,13604,-19082,2024/12/20 05:23:09.000,125K0R,10.850392,5.723034,0.289337,830.056702,60
QCHUY,LIVTK-DNS,144791,13604,-7682,2024/12/20 05:23:09.000,125K73,10.804866,5.795525,0.289339,829.948853,60
QCHUY,LIVTK-DNS,259006,16941,27334,2024/12/20 05:23:09.000,182F3Y,10.88603,5.7062,0.281392,829.625,60
QCHUY,LIVTK-DNS,150325,18994,-5882,2024/12/20 05:23:09.000,144D0L,10.902138,5.9206,0.286368,829.570984,60
QCHUY,LIVTK-DNS,144911,21304,-7682,2024/12/20 05:23:09.000,125A73,10.960892,5.737462,0.290206,829.625,60
QCHUY,LIVTK-DNS,165087,22331,-1316,2024/12/20 05:23:09.000,145M31,10.872484,5.778882,0.290051,829.732971,60
QCHVQ,LIVTK-DNS,339922,31057,6751,2025/01/01 17:55:24.000,164B02,18.098209,5.039963,0.191548,825.562134,60
QCHYH,LIVTK-DNS,204999,771,10984,2025/03/03 02:38:59.000,162M2D,18.401873,5.902353,0.260081,828.219849,63
QCHV9,LIVTK-DNS,339333,-33879,60184,2025/01/07 04:24:02.000,215B77,18.729587,4.485776,0.229557,826.811157,63
QCI23,LIVTK-DNS,339682,-55183,20251,2025/03/30 12:15:14.000,175B02,18.25078,5.060866,0.186325,823.786987,63
QCI23,LIVTK-DNS,6618,36447,-57899,2025/03/30 12:15:14.000,70I1N,18.164906,2.846212,-0.000851,0,24
QCHVQ,LIVTK-DNS,339803,52617,20401,2025/01/01 17:55:24.000,185B05,18.096633,4.720646,0.20107,823.819946,60
QCHV9,LIVTK-DNS,340510,-22843,-60749,2025/01/07 04:24:02.000,64B02,18.633787,4.950179,0.186308,824.854919,63
QCHV9,LIVTK-DNS,340487,41837,-47099,2025/01/07 04:24:02.000,89B05,18.310185,4.848209,0.193657,824.854919,63
QCHYH,LIVTK-DNS,190415,29261,6484,2025/03/03 02:38:59.000,145D7D,18.378337,5.549275,0.245656,827.895081,63
QCHVG,LIVTK-DNS,340556,20021,-60749,2024/12/23 08:32:37.000,68B01,18.104129,4.995124,0.187131,824.691711,60
QCI3V,LIVTK-DNS,339461,-42093,60151,2025/04/14 12:47:20.000,215M78,18.994921,5.353797,0.295713,827.522583,63
QCHV9,LIVTK-DNS,340521,-12319,-60566,2025/01/07 04:24:02.000,65B04,18.151839,4.984056,0.184474,825.23584,63
QCHYD,LIVTK-DNS,339812,63141,20251,2025/02/25 23:03:52.000,186B01,18.822141,5.242138,0.200869,823.678345,63
QCHYH,LIVTK-DNS,204592,-25409,11134,2025/03/03 02:38:59.000,159E2G,18.915965,5.536797,0.249917,828.219849,63
QCI3V,LIVTK-DNS,4024,42351,-58766,2025/04/14 12:47:20.000,70A14,18.332604,4.43246,0.32155,825.79303,63
QCI3V,LIVTK-DNS,340103,63397,-6599,2025/04/14 12:47:20.000,148B05,18.917058,4.658372,0.210461,823.46106,63
QCI3V,LIVTK-DNS,339454,-41579,60334,2025/04/14 12:47:20.000,215L7A,18.66242,4.8265,0.301713,827.576538,63
QCI3V,LIVTK-DNS,340365,41581,-33566,2025/04/14 12:47:20.000,108B04,18.123221,4.777806,0.19851,822.699829,63
QCHYH,LIVTK-DNS,207304,-19506,11668,2025/03/03 02:38:59.000,160L2U,18.326641,5.739635,0.250955,828.598511,63
QCHVG,LIVTK-DNS,339960,63654,6868,2024/12/23 08:32:37.000,167B06,18.418739,4.699097,0.142966,821.087158,60
QCHVQ,LIVTK-DNS,132881,25667,-11549,2025/01/01 17:55:24.000,126I4W,18.173572,4.510963,0.265247,828.652588,60
QCI3V,LIVTK-DNS,334105,-43119,58384,2025/04/14 12:47:20.000,215N67,18.313507,4.537288,0.306313,827.252686,63
QCHYD,LIVTK-DNS,339684,-54926,20368,2025/02/25 23:03:52.000,175B06,18.439019,5.349859,0.12456,824.817993,63
QCHVQ,LIVTK-DNS,340076,41581,-6749,2025/01/01 17:55:24.000,146B01,18.125151,5.069774,0.193598,825.45343,60
QCHVQ,LIVTK-DNS,132821,21817,-11549,2025/01/01 17:55:24.000,126N4W,17.918585,4.559107,0.268737,828.16571,60
QCI1G,LIVTK-DNS,52974,1027,-36599,2025/04/01 06:17:02.000,86M5Z,17.23838,6.827101,0.389957,828.382202,63
QCI3V,LIVTK-DNS,334128,-41836,58768,2025/04/14 12:47:20.000,215M6I,17.739813,4.545063,0.316348,827.306702,63
QCI3V,LIVTK-DNS,2719,-41323,-58949,2025/04/14 12:47:20.000,63L12,17.118235,4.427324,0.304926,826.766541,63
QCI3V,LIVTK-DNS,339381,-36959,60184,2025/04/14 12:47:20.000,215F77,17.549816,4.659471,0.306456,826.334045,63
QCI03,LIVTK-DNS,99281,-64423,-22049,2025/03/15 00:36:24.000,99N6K,17.38487,4.519129,0.276284,826.756958,63
QCHV7,LIVTK-DNS,286568,4877,36901,2025/01/08 05:37:31.000,200H1T,6.501791,6.971719,0.001422,829.030945,15
QCHVQ,LIVTK-DNS,326923,13347,55051,2025/01/01 17:55:24.000,220K4E,9.592229,5.640016,0.000522,828.003296,16
QCHVQ,LIVTK-DNS,148430,-11549,-6266,2025/01/01 17:55:24.000,141A0A,9.38091,5.920756,0.00352,828.436218,16
QCHV9,LIVTK-DNS,147100,-32596,-6932,2025/01/07 04:24:02.000,120A7I,9.448406,6.395184,0.000495,829.570984,16
QCI3V,LIVTK-DNS,328730,-43119,56134,2025/04/14 12:47:20.000,215N4Y,7.436347,7.807399,-0.0003,0,14
QCHVQ,LIVTK-DNS,290008,32854,38668,2025/01/01 17:55:24.000,203N2U,8.813346,7.897726,0.000535,0,16
QCI1G,LIVTK-DNS,85182,64167,-25499,2025/04/01 06:17:02.000,110A4N,6.985375,6.532919,0.001475,0,21
QCI44,LIVTK-DNS,6688,40811,-57566,2025/04/17 14:56:54.000,70C1S,9.956046,8.976482,0.000935,0,16
QCHVQ,LIVTK-DNS,333975,-34906,58018,2025/01/01 17:55:24.000,215D63,8.787138,6.126769,0.001202,827.570129,14
QCHUY,LIVTK-DNS,9744,21561,-55766,2024/12/20 05:23:09.000,69N2S,8.455445,6.423901,0.000606,829.193054,14
QCI23,LIVTK-DNS,62934,-55953,-32699,2025/03/30 12:15:14.000,99C0N,6.981451,8.161997,-0.000365,0,16
QCHWZ,LIVTK-DNS,202651,20277,10351,2025/02/04 19:21:41.000,163B22,5.950232,7.536112,0.001062,0,18
QCHV9,LIVTK-DNS,83708,-29773,-25799,2025/01/07 04:24:02.000,102K4H,5.217629,8.705704,-0.000064,829.085022,11
QCHUY,LIVTK-DNS,205788,51334,11068,2024/12/20 05:23:09.000,166D2I,3.913996,9.343296,0.000442,827.678406,9
QCI44,LIVTK-DNS,206956,2824,11668,2025/04/17 14:56:54.000,162K2U,7.948169,9.481146,0.000403,0,15
QCHVG,LIVTK-DNS,113547,55184,-16682,2024/12/23 08:32:37.000,129M23,9.582574,5.684262,-0.000262,828.16571,18
QCHV9,LIVTK-DNS,8871,8471,-56516,2025/01/07 04:24:02.000,67C2D,7.179812,7.120801,0.001469,828.652588,12
QCHV7,LIVTK-DNS,48164,-35163,-38699,2025/01/08 05:37:31.000,82D4T,7.317826,7.001288,-0.000333,828.652588,14
QCHV9,LIVTK-DNS,77004,52874,-28232,2025/01/07 04:24:02.000,109B36,4.504021,8.709194,0.001121,828.706665,15
QCHVQ,LIVTK-DNS,1342,42864,-60332,2025/01/01 17:55:24.000,70A0C,8.876546,53.010007,0.000504,0,16
QCHWS,LIVTK-DNS,101329,62884,-20882,2025/02/06 05:01:28.000,110C79,3.418981,13.467738,0.001098,0,14
QCI03,LIVTK-DNS,264366,-61343,29101,2025/03/15 00:36:24.000,175J4Z,45.305138,4.02695,0.258223,0,63
QCHWW,LIVTK-DNS,319994,2824,51868,2025/01/28 02:02:38.000,219K2O,42.39341,4.994616,0.00096,0,47
QCI3Z,LIVTK-DNS,137742,50307,-9599,2025/04/26 12:37:51.000,128E5Z,42.941494,4.162721,0.006191,0,57
QCHZX,LIVTK-DNS,159263,-36959,-3116,2025/03/10 01:34:25.000,139F21,41.580225,3.054929,-0.000962,0,47
QCI3Z,LIVTK-DNS,137540,63397,-9299,2025/04/26 12:37:51.000,129B65,46.576711,2.181165,0.142788,0,55
QCHV7,LIVTK-DNS,276411,-64679,32884,2025/01/08 05:37:31.000,175N71,15.369303,4.310563,0.308404,828.544434,63
QCHWZ,LIVTK-DNS,336782,-42606,59068,2025/02/04 19:21:41.000,215N6O,15.011149,3.983029,0.301811,827.461792,63
QCHXE,LIVTK-DNS,9390,41837,-56699,2025/01/30 17:40:44.000,70B2B,15.20192,4.259629,0.307973,826.594116,63
QCHYD,LIVTK-DNS,210026,64424,12568,2025/02/25 23:03:52.000,167A3C,15.98634,4.82235,0.142783,826.766541,63
QCHYK,LIVTK-DNS,256329,-64166,26518,2025/02/20 18:25:06.000,175N3L,15.081487,5.126304,0.344801,827.51593,63
QCHYK,LIVTK-DNS,8059,-42863,-57149,2025/02/20 18:25:06.000,63N22,15.306073,4.82139,0.339967,827.786743,63
QCHYK,LIVTK-DNS,331463,-40296,57418,2025/02/20 18:25:06.000,215K5R,15.280994,4.939038,0.347322,826.919617,63
QCHYK,LIVTK-DNS,338176,40554,60568,2025/02/20 18:25:06.000,222D7I,15.23124,5.76659,0.282013,827.570129,63
QCHZX,LIVTK-DNS,125421,64424,-13982,2025/03/10 01:34:25.000,129A3L,15.744052,4.825979,0.13891,826.874634,63
QCHXE,LIVTK-DNS,8072,-42863,-56399,2025/01/30 17:40:44.000,63N2H,15.025508,4.857182,0.300349,827.082336,63
QCHYD,LIVTK-DNS,85159,63397,-25949,2025/02/25 23:03:52.000,110B4E,15.013771,4.993285,0.318924,827.036682,63
QCHYK,LIVTK-DNS,4123,37217,-58349,2025/02/20 18:25:06.000,70H1E,15.23842,4.990685,0.34359,827.028076,63
QCHYK,LIVTK-DNS,4050,41837,-58499,2025/02/20 18:25:06.000,70B1B,15.766089,4.727588,0.342837,826.322754,63
QCHYK,LIVTK-DNS,85175,64424,-25982,2025/02/20 18:25:06.000,110A4F,15.161793,4.964472,0.350028,827.082336,63
QCI23,LIVTK-DNS,272390,-63909,31534,2025/03/30 12:15:14.000,175M6A,15.103669,5.213091,0.320219,827.954163,63
QCI23,LIVTK-DNS,65111,63141,-31316,2025/03/30 12:15:14.000,110B1D,15.28361,4.68641,0.314831,827.306702,63
QCI23,LIVTK-DNS,254303,64424,25618,2025/03/30 12:15:14.000,186A33,15.008033,4.750157,0.330776,827.252686,63
QCI3V,LIVTK-DNS,2482,-30029,-59666,2025/04/14 12:47:20.000,64K0M,15.12474,4.5848,0.309283,826.874634,63
QCI3V,LIVTK-DNS,12013,37731,-55616,2025/04/14 12:47:20.000,70G2V,15.756357,4.796847,0.320132,826.063599,63
QCHUY,LIVTK-DNS,107367,-63909,-18416,2024/12/20 05:23:09.000,118M11,31.493674,4.605763,0.220769,0,60
QCHV9,LIVTK-DNS,59049,-64166,-33482,2025/01/07 04:24:02.000,99N09,30.826277,13.557756,0.19381,827.678406,63
QCI44,LIVTK-DNS,9386,41581,-56666,2025/04/17 14:56:54.000,70B2A,33.565315,0.27709,0.000984,0,63
QCI4C,LIVTK-DNS,5766,-18223,-57899,2025/04/15 15:10:59.000,65J1N,33.353374,4.185959,0.000997,0,38
QCI03,LIVTK-DNS,109330,62114,-18632,2025/03/15 00:36:24.000,129D10,30.258077,19.99406,0.628981,826.919617,63
QCI3Z,LIVTK-DNS,331423,-42863,57451,2025/04/26 12:37:51.000,215N5Q,30.075549,4.271368,0.058235,0,55
QCI3Z,LIVTK-DNS,133058,36961,-11366,2025/04/26 12:37:51.000,127H4Y,34.725127,7.636307,0.000786,0,63
QCI3Z,LIVTK-DNS,61072,63654,-32432,2025/04/26 12:37:51.000,110B0U,33.454843,3.89234,-0.001041,0,63
QCI03,LIVTK-DNS,169753,61344,118,2025/03/15 00:36:24.000,148E3X,36.976139,41.159835,0.697391,827.244934,42
QCI44,LIVTK-DNS,4017,42094,-59282,2025/04/17 14:56:54.000,70B0X,34.448425,11.52411,0.00009,0,63
QCHV9,LIVTK-DNS,44868,3851,-39866,2025/01/07 04:24:02.000,86I44,32.505375,5.507662,0.000249,829.085022,41
QCHXE,LIVTK-DNS,128009,-28233,-12749,2025/01/30 17:40:44.000,121I48,33.580336,3.848778,-0.000447,0,63
QCHYD,LIVTK-DNS,44168,36961,-40766,2025/02/25 23:03:52.000,89H3M,31.238065,5.342341,0.28367,0,63
QCI3Z,LIVTK-DNS,125670,48767,-13199,2025/04/26 12:37:51.000,128G3Z,38.569404,2.358179,0.128067,0,44
QCHVG,LIVTK-DNS,306328,17454,45868,2024/12/23 08:32:37.000,201F6U,30.850742,5.225771,0.00042,828.544434,60
QCHV7,LIVTK-DNS,18984,-29516,-51632,2025/01/08 05:37:31.000,64K56,37.584259,5.133104,0.001002,828.652588,43
QCI4C,LIVTK-DNS,63066,-64423,-32699,2025/04/15 15:10:59.000,99N0N,30.995352,1.440862,-0.000092,0,63
QCI44,LIVTK-DNS,17453,41067,-52649,2025/04/17 14:56:54.000,70C4K,33.892376,8.236857,-0.000206,0,63
QCHUY,LIVTK-DNS,146766,-11293,-7199,2024/12/20 05:23:09.000,122A7B,10.881723,5.850803,0.291617,829.355042,60
QCHUY,LIVTK-DNS,130518,-3593,-11999,2024/12/20 05:23:09.000,123E4N,10.884653,5.821649,0.291367,829.732971,60
QCHUY,LIVTK-DNS,178801,-1796,2518,2024/12/20 05:23:09.000,142C59,10.831527,5.966172,0.293207,830.110657,60
QCHUY,LIVTK-DNS,182765,2567,3751,2024/12/20 05:23:09.000,143K5W,10.982472,5.997656,0.293058,829.786926,60
QCHUY,LIVTK-DNS,94180,4364,-22832,2024/12/20 05:23:09.000,105I66,10.859834,5.871784,0.291993,829.840942,60
QCHUY,LIVTK-DNS,158604,5391,-2966,2024/12/20 05:23:09.000,143G24,10.903098,6.030226,0.295004,829.732971,60
QCHUY,LIVTK-DNS,281225,7187,34051,2024/12/20 05:23:09.000,200E08,10.958465,5.824425,0.283358,829.894897,60
QCHUY,LIVTK-DNS,182690,7444,3868,2024/12/20 05:23:09.000,143E60,10.877258,5.843235,0.288848,829.840942,60
QCHUY,LIVTK-DNS,166608,9241,-566,2024/12/20 05:23:09.000,143B3G,10.857244,6.018438,0.293346,829.732971,60
QCHUY,LIVTK-DNS,281265,9754,34018,2024/12/20 05:23:09.000,200B09,10.888512,5.898044,0.283547,829.786926,60
QCHUY,LIVTK-DNS,152837,12577,-5249,2024/12/20 05:23:09.000,144L0W,10.835506,5.955141,0.290138,829.570984,60
QCHUY,LIVTK-DNS,202715,16171,10384,2024/12/20 05:23:09.000,163G21,10.859255,5.721544,0.284617,829.732971,60
QCHUY,LIVTK-DNS,177033,17454,1918,2024/12/20 05:23:09.000,144F4X,10.824268,5.946554,0.285522,829.678955,60
QCHUY,LIVTK-DNS,261595,19507,28051,2024/12/20 05:23:09.000,182C4E,10.949651,5.673187,0.283447,829.570984,60
QCHUY,LIVTK-DNS,217320,19764,14668,2024/12/20 05:23:09.000,163C4I,10.937472,5.851538,0.28864,829.840942,60
QCHUY,LIVTK-DNS,146221,23614,-7382,2024/12/20 05:23:09.000,126L79,10.952706,5.863775,0.290039,829.894897,60
QCHUY,LIVTK-DNS,249653,24897,24151,2024/12/20 05:23:09.000,183J28,10.948061,5.820026,0.284493,829.840942,60
QCHUY,LIVTK-DNS,266929,25924,29518,2024/12/20 05:23:09.000,183I59,10.999599,5.763418,0.280844,829.51709,60
QCHV9,LIVTK-DNS,340270,-44403,-33749,2025/01/07 04:24:02.000,100B02,18.203888,5.174307,0.179165,825.181519,63
QCHYH,LIVTK-DNS,204908,-5133,11101,2025/03/03 02:38:59.000,161G2H,18.374782,5.866424,0.25593,828.490356,63
QCI3V,LIVTK-DNS,59041,-64679,-33416,2025/04/14 12:47:20.000,99N07,18.148616,4.426397,0.293372,826.280029,63
QCHXE,LIVTK-DNS,340376,52361,-33749,2025/01/30 17:40:44.000,109B01,18.684919,4.969649,0.20379,823.274353,63
QCHZX,LIVTK-DNS,167322,-36703,-899,2025/03/10 01:34:25.000,139F3B,18.375723,0.752472,-0.000031,0,24
QCHXE,LIVTK-DNS,340377,52361,-33566,2025/01/30 17:40:44.000,109B04,18.652667,4.420393,0.205092,823.656311,63
QCI3V,LIVTK-DNS,339434,-40296,60268,2025/04/14 12:47:20.000,215K7C,18.224696,4.341722,0.305632,826.766541,63
QCI3V,LIVTK-DNS,340579,41067,-60599,2025/04/14 12:47:20.000,70C05,18.421337,5.796874,0.317056,826.117737,63
QCI3V,LIVTK-DNS,336774,-42093,59101,2025/04/14 12:47:20.000,215M6N,18.035728,4.431618,0.305943,827.144714,63
QCHUY,LIVTK-DNS,112699,19507,-17249,2024/12/20 05:23:09.000,125C1Q,18.623582,5.101359,0.139832,827.407593,60
QCI23,LIVTK-DNS,340379,52617,-33599,2025/03/30 12:15:14.000,109B05,18.407235,4.824576,0.200127,823.624023,63
QCHVQ,LIVTK-DNS,748,4621,-59966,2025/01/01 17:55:24.000,67H0G,18.035079,4.223568,0.269664,827.624268,60
QCI3V,LIVTK-DNS,1289,39527,-60449,2025/04/14 12:47:20.000,70E08,18.405597,4.462328,0.316481,825.738892,63
QCI3V,LIVTK-DNS,336789,-43119,58984,2025/04/14 12:47:20.000,215N6J,18.69215,4.615641,0.301548,827.036682,63
QCHV9,LIVTK-DNS,340102,63397,-6749,2025/01/07 04:24:02.000,148B02,18.770274,4.797697,0.195796,824.52832,63
QCHVQ,LIVTK-DNS,1121,28747,-60449,2025/01/01 17:55:24.000,69E08,17.408929,3.948354,0.257205,826.268433,30
QCHWW,LIVTK-DNS,340512,-22586,-60632,2025/01/28 02:02:38.000,64B06,17.465353,5.0462,0.124078,822.23645,63
QCHYH,LIVTK-DNS,207291,-18736,11518,2025/03/03 02:38:59.000,160K2R,17.225894,5.950234,0.267901,828.219849,63
QCI3V,LIVTK-DNS,5354,-41836,-58532,2025/04/14 12:47:20.000,63M1C,17.066023,4.508956,0.309575,826.874634,63
QCI3V,LIVTK-DNS,340425,-12319,-47066,2025/04/14 12:47:20.000,84B04,17.794242,4.738697,0.187695,823.841309,63
QCHVQ,LIVTK-DNS,60381,21304,-33482,2025/01/01 17:55:24.000,106A09,8.280798,5.046532,0.000438,0,14
QCHVG,LIVTK-DNS,99876,-27206,-21032,2024/12/23 08:32:37.000,102H76,8.173832,6.70869,0.000713,828.814758,16
QCHYK,LIVTK-DNS,256595,-46456,26818,2025/02/20 18:25:06.000,176E3R,6.243665,10.190507,0.000715,0,15
QCHV9,LIVTK-DNS,73044,57494,-29432,2025/01/07 04:24:02.000,110J2I,9.969353,5.875304,0.001202,828.273987,15
QCHV7,LIVTK-DNS,26188,-1796,-48632,2025/01/08 05:37:31.000,66C6U,5.461139,8.264869,0.000871,828.706665,12
QCHUY,LIVTK-DNS,286492,1,36934,2024/12/20 05:23:09.000,200N1S,7.863191,6.381284,0.000855,829.625,16
QCHVQ,LIVTK-DNS,60885,53644,-33482,2025/01/01 17:55:24.000,109A09,8.609531,5.027124,0.000675,0,16
QCHV7,LIVTK-DNS,77332,55184,-27632,2025/01/08 05:37:31.000,110M3I,7.08785,7.138672,0.001053,828.219849,14
QCHVG,LIVTK-DNS,256332,-64166,26968,2024/12/23 08:32:37.000,175N3U,9.689573,4.654324,-0.000455,0,21
QCHUY,LIVTK-DNS,275079,20534,32218,2024/12/20 05:23:09.000,182B6R,8.346611,6.366016,0.000889,829.840942,13
QCI3Z,LIVTK-DNS,266348,63397,30001,2025/04/26 12:37:51.000,186B5H,7.840052,6.368657,0.000167,0,13
QCI03,LIVTK-DNS,125399,62884,-13682,2025/03/15 00:36:24.000,129C3R,8.610803,4.936424,0.000334,826.051208,27
QCHV9,LIVTK-DNS,2956,-26179,-58766,2025/01/07 04:24:02.000,64F14,5.889437,8.191913,0.000562,828.706665,13
QCHWZ,LIVTK-DNS,10058,1284,-56132,2025/02/04 19:21:41.000,67M2O,5.220506,8.685946,0.001931,0,10
QCHV9,LIVTK-DNS,92219,-1026,-23582,2025/01/07 04:24:02.000,104B5R,9.715758,6.230969,0.000969,829.570984,18
QCHV9,LIVTK-DNS,66147,-3336,-31382,2025/01/07 04:24:02.000,104E1F,4.032166,9.505984,0.001131,829.193054,9
QCHV9,LIVTK-DNS,39431,10781,-42416,2025/01/07 04:24:02.000,87N2P,5.362182,8.460969,0.000569,829.193054,11
QCHWW,LIVTK-DNS,165760,63654,-632,2025/01/28 02:02:38.000,148B3I,8.514727,8.084435,0.000466,0,17
QCHV9,LIVTK-DNS,63020,-61343,-32399,2025/01/07 04:24:02.000,99J0T,3.164297,9.182457,0.001115,0,12
QCHV7,LIVTK-DNS,62559,-31826,-32582,2025/01/08 05:37:31.000,102N0R,4.582987,8.203838,0.001004,829.030945,17
QCHWW,LIVTK-DNS,177777,63911,2584,2025/01/28 02:02:38.000,148A57,5.173043,13.764278,0.000942,0,13
QCI03,LIVTK-DNS,222231,52874,16318,2025/03/15 00:36:24.000,166B5F,8.357778,6.691354,0.001262,0,13
QCHWS,LIVTK-DNS,93262,63141,-23066,2025/02/06 05:01:28.000,110B5Y,3.903698,14.141822,0.000778,0,11
QCHV7,LIVTK-DNS,333752,-20533,58201,2025/01/08 05:37:31.000,217M65,3.210144,10.368001,0.000635,828.598511,10
QCI1G,LIVTK-DNS,287134,41324,36568,2025/04/01 06:17:02.000,203C1O,8.821346,12.932703,0.001762,0,25
QCHV7,LIVTK-DNS,35908,21561,-44066,2025/01/08 05:37:31.000,88N1S,3.296274,10.175418,0.000373,829.139038,12
QCHUY,LIVTK-DNS,116088,-21816,-15932,2024/12/20 05:23:09.000,121A2I,6.738657,6.858474,0.000677,829.840942,17
QCHV7,LIVTK-DNS,44772,10011,-39866,2025/01/08 05:37:31.000,86A44,8.863352,6.057884,0.001201,828.814758,16
QCHWS,LIVTK-DNS,89186,63141,-24866,2025/02/06 05:01:28.000,110B4Y,4.418757,13.189004,-0.000027,0,10
QCHUY,LIVTK-DNS,315688,-20789,50434,2024/12/20 05:23:09.000,217M1S,8.161289,6.350878,0.001015,829.139038,15
QCHV9,LIVTK-DNS,312340,-23356,48568,2025/01/07 04:24:02.000,216C0U,8.635261,6.16629,0.000631,828.598511,16
QCHVQ,LIVTK-DNS,173,-32083,-60449,2025/01/01 17:55:24.000,64N08,4.966704,-10.247899,0.000627,0,11
QCI3Z,LIVTK-DNS,230138,62884,18568,2025/04/26 12:37:51.000,167C6O,9.186292,10.068406,-0.000742,0,15
QCHVQ,LIVTK-DNS,339344,-34393,60601,2025/01/01 17:55:24.000,215C7H,48.223645,4.822247,-0.00093,826.973877,53
QCHZX,LIVTK-DNS,5340,-40809,-58166,2025/03/10 01:34:25.000,63K1G,49.624357,8.082358,-0.000679,0,58
QCI23,LIVTK-DNS,75028,-55696,-28832,2025/03/30 12:15:14.000,99C2U,40.440356,3.646275,-0.000614,0,45
QCHVG,LIVTK-DNS,45988,-18479,-39266,2024/12/23 08:32:37.000,84J4G,45.156418,5.076072,0.000929,828.922852,51
QCHV9,LIVTK-DNS,82476,-20789,-26366,2025/01/07 04:24:02.000,103M44,40.745888,5.479594,0.001184,829.409058,48
QCHWZ,LIVTK-DNS,189868,64424,6568,2025/02/04 19:21:41.000,148A7I,15.414876,4.804009,0.12662,828.003296,63
QCHXE,LIVTK-DNS,274359,62371,31684,2025/01/30 17:40:44.000,186C6D,15.016631,4.865135,0.319236,825.45343,63
QCI23,LIVTK-DNS,61020,62114,-33032,2025/03/30 12:15:14.000,110D0I,15.224377,4.828324,0.316703,827.306702,63
QCI23,LIVTK-DNS,270356,64167,30601,2025/03/30 12:15:14.000,186A5T,15.369551,4.851335,0.326148,827.036682,63
QCHXE,LIVTK-DNS,61,-39269,-60416,2025/01/30 17:40:44.000,63I07,15.135861,4.728737,0.292994,827.082336,63
QCHYD,LIVTK-DNS,1274,38501,-60266,2025/02/25 23:03:52.000,70F0A,15.407282,4.800178,0.309887,826.982666,63
QCHYK,LIVTK-DNS,332740,41581,57634,2025/02/20 18:25:06.000,222B5S,15.577835,5.721732,0.329247,826.811157,63
QCI03,LIVTK-DNS,143817,-48766,-7982,2025/03/15 00:36:24.000,119H6X,15.097089,5.227238,0.266743,827.244934,39
QCI03,LIVTK-DNS,339647,20277,33901,2025/03/15 00:36:24.000,201B05,15.797645,5.216884,0.188572,824.52832,63
QCI23,LIVTK-DNS,61040,63397,-32999,2025/03/30 12:15:14.000,110B0H,15.360947,4.638584,0.320149,827.090698,63
QCI3V,LIVTK-DNS,64987,58007,-31949,2025/04/14 12:47:20.000,110I12,15.346671,4.851306,0.322708,826.009521,63
QCHUY,LIVTK-DNS,306931,-21303,45751,2024/12/20 05:23:09.000,198N6Q,33.252169,5.494371,0.000735,829.625,38
QCHZX,LIVTK-DNS,106402,-3849,-19166,2025/03/10 01:34:25.000,123E0M,30.307287,0.619213,-0.001116,0,36
QCHV9,LIVTK-DNS,200444,-32853,9901,2025/01/07 04:24:02.000,158A1T,30.12315,4.2583,0.179307,0,63
QCI23,LIVTK-DNS,6509,29517,-58049,2025/03/30 12:15:14.000,69D1K,32.551171,6.088572,0.001157,0,63
QCHYH,LIVTK-DNS,10072,514,-55832,2025/03/03 02:38:59.000,67N2U,33.358588,5.842887,0.000679,0,40
QCI3Z,LIVTK-DNS,206140,55184,11668,2025/04/26 12:37:51.000,167M2U,31.420087,2.9185,0.173272,0,63
QCI3Z,LIVTK-DNS,109360,63911,-18266,2025/04/26 12:37:51.000,129A14,33.700477,11.563024,0.000727,0,63
QCI23,LIVTK-DNS,59215,-53643,-33149,2025/03/30 12:15:14.000,100N0E,31.737469,12.960804,-0.00071,0,38
QCHYD,LIVTK-DNS,36233,42607,-44549,2025/02/25 23:03:52.000,89A1K,34.984647,4.574651,-0.000715,0,63
